ticker,Close,Date
zzzARPA,0.026029000058770,12/17 00:00:00/22
zzzARPA,0.026146000251174,12/18 00:00:00/22
zzzARPA,0.025000000372529,12/19 00:00:00/22
zzzARPA,0.026296000927687,12/20 00:00:00/22
zzzARPA,0.025953000411391,12/21 00:00:00/22
zzzARPA,0.026164000853896,12/22 00:00:00/22
zzzARPA,0.026215000078082,12/23 00:00:00/22
zzzARPA,0.026186000555754,12/24 00:00:00/22
zzzARPA,0.026336999610066,12/25 00:00:00/22
zzzARPA,0.026636999100447,12/26 00:00:00/22
zzzARPA,0.026287000626326,12/27 00:00:00/22
zzzARPA,0.025547999888658,12/28 00:00:00/22
zzzARPA,0.025794913992286,12/29 00:00:00/22
zzzJASMY,0.003988999873400,11/29 00:00:00/22
zzzJASMY,0.004201999865472,11/30 00:00:00/22
zzzJASMY,0.004639999940991,12/01 00:00:00/22
zzzJASMY,0.004313999786973,12/02 00:00:00/22
zzzJASMY,0.004106000065804,12/03 00:00:00/22
zzzJASMY,0.004170999862254,12/04 00:00:00/22
zzzJASMY,0.004002000205219,12/05 00:00:00/22
zzzJASMY,0.004002999980003,12/06 00:00:00/22
zzzJASMY,0.003781999927014,12/07 00:00:00/22
zzzJASMY,0.003849999979138,12/08 00:00:00/22
zzzJASMY,0.003773000091314,12/09 00:00:00/22
zzzJASMY,0.003818999975920,12/10 00:00:00/22
zzzJASMY,0.003739000065252,12/11 00:00:00/22
zzzJASMY,0.003690999932587,12/12 00:00:00/22
zzzJASMY,0.003762000007555,12/13 00:00:00/22
zzzJASMY,0.003707000054419,12/14 00:00:00/22
zzzJASMY,0.003641000017524,12/15 00:00:00/22
zzzJASMY,0.003077999921515,12/16 00:00:00/22
zzzJASMY,0.003197999903932,12/17 00:00:00/22
zzzJASMY,0.003128000069410,12/18 00:00:00/22
zzzJASMY,0.002993999980390,12/19 00:00:00/22
zzzJASMY,0.003201999934390,12/20 00:00:00/22
zzzJASMY,0.003110999939963,12/21 00:00:00/22
zzzJASMY,0.003146999981254,12/22 00:00:00/22
zzzJASMY,0.003140999935567,12/23 00:00:00/22
zzzJASMY,0.003131000092253,12/24 00:00:00/22
zzzJASMY,0.003098000073805,12/25 00:00:00/22
zzzJASMY,0.003106999909505,12/26 00:00:00/22
zzzJASMY,0.003020999953151,12/27 00:00:00/22
zzzJASMY,0.002844000002369,12/28 00:00:00/22
zzzJASMY,0.002874397207051,12/29 00:00:00/22
zzzGRT,,11/29 00:00:00/22
zzzGRT,,11/30 00:00:00/22
zzzGRT,,12/01 00:00:00/22
zzzGRT,,12/02 00:00:00/22
zzzGRT,,12/03 00:00:00/22
zzzGRT,,12/04 00:00:00/22
zzzGRT,,12/05 00:00:00/22
zzzGRT,,12/06 00:00:00/22
zzzGRT,,12/07 00:00:00/22
zzzGRT,,12/08 00:00:00/22
zzzGRT,,12/09 00:00:00/22
zzzGRT,,12/10 00:00:00/22
zzzGRT,,12/11 00:00:00/22
zzzGRT,,12/12 00:00:00/22
zzzGRT,,12/13 00:00:00/22
zzzGRT,,12/14 00:00:00/22
zzzGRT,,12/15 00:00:00/22
zzzGRT,,12/16 00:00:00/22
zzzGRT,,12/17 00:00:00/22
zzzGRT,,12/18 00:00:00/22
zzzGRT,,12/19 00:00:00/22
zzzGRT,,12/20 00:00:00/22
zzzGRT,,12/21 00:00:00/22
zzzGRT,,12/22 00:00:00/22
zzzGRT,,12/23 00:00:00/22
zzzGRT,,12/24 00:00:00/22
zzzGRT,,12/25 00:00:00/22
zzzGRT,,12/26 00:00:00/22
zzzGRT,,12/27 00:00:00/22
zzzGRT,,12/28 00:00:00/22
zzzGRT,,12/29 00:00:00/22
zzzFET,0.062231998890638,11/29 00:00:00/22
zzzFET,0.063398003578186,11/30 00:00:00/22
zzzFET,0.062213998287916,12/01 00:00:00/22
zzzFET,0.063793003559112,12/02 00:00:00/22
zzzFET,0.062710002064705,12/03 00:00:00/22
zzzFET,0.063352003693581,12/04 00:00:00/22
zzzFET,0.068435996770859,12/05 00:00:00/22
zzzFET,0.070000998675823,12/06 00:00:00/22
zzzFET,0.081014998257160,12/07 00:00:00/22
zzzFET,0.088919997215271,12/08 00:00:00/22
zzzFET,0.120667003095150,12/09 00:00:00/22
zzzFET,0.093163996934891,12/10 00:00:00/22
zzzFET,0.104198999702930,12/11 00:00:00/22
zzzFET,0.095476999878883,12/12 00:00:00/22
zzzFET,0.090782001614571,12/13 00:00:00/22
zzzFET,0.099907003343105,12/14 00:00:00/22
zzzFET,0.101424001157284,12/15 00:00:00/22
zzzFET,0.090595997869968,12/16 00:00:00/22
zzzFET,0.089484997093678,12/17 00:00:00/22
zzzFET,0.088027000427246,12/18 00:00:00/22
zzzFET,0.084569998085499,12/19 00:00:00/22
zzzFET,0.085758998990059,12/20 00:00:00/22
zzzFET,0.093440003693104,12/21 00:00:00/22
zzzFET,0.094038002192974,12/22 00:00:00/22
zzzFET,0.090341001749039,12/23 00:00:00/22
zzzFET,0.093429997563362,12/24 00:00:00/22
zzzFET,0.095066003501415,12/25 00:00:00/22
zzzFET,0.099335998296738,12/26 00:00:00/22
zzzFET,0.097985997796059,12/27 00:00:00/22
zzzFET,0.095835998654365,12/28 00:00:00/22
zzzFET,0.095912382006645,12/29 00:00:00/22
zzzCLV,0.063023999333382,11/29 00:00:00/22
zzzCLV,0.064773000776768,11/30 00:00:00/22
zzzCLV,0.064970999956131,12/01 00:00:00/22
zzzCLV,0.066000998020172,12/02 00:00:00/22
zzzCLV,0.064464002847671,12/03 00:00:00/22
zzzCLV,0.065098002552986,12/04 00:00:00/22
zzzCLV,0.064301997423172,12/05 00:00:00/22
zzzCLV,0.065465003252029,12/06 00:00:00/22
zzzCLV,0.063452996313572,12/07 00:00:00/22
zzzCLV,0.063961997628212,12/08 00:00:00/22
zzzCLV,0.064232997596264,12/09 00:00:00/22
zzzCLV,0.063854999840259,12/10 00:00:00/22
zzzCLV,0.062953002750873,12/11 00:00:00/22
zzzCLV,0.061808001250029,12/12 00:00:00/22
zzzCLV,0.061149001121521,12/13 00:00:00/22
zzzCLV,0.060694001615047,12/14 00:00:00/22
zzzCLV,0.059434000402689,12/15 00:00:00/22
zzzCLV,0.052556000649929,12/16 00:00:00/22
zzzCLV,0.055020000785589,12/17 00:00:00/22
zzzCLV,0.055197000503540,12/18 00:00:00/22
zzzCLV,0.052292998880148,12/19 00:00:00/22
zzzCLV,0.054345000535250,12/20 00:00:00/22
zzzCLV,0.053952001035213,12/21 00:00:00/22
zzzCLV,0.053913000971079,12/22 00:00:00/22
zzzCLV,0.054189000278711,12/23 00:00:00/22
zzzCLV,0.054435998201370,12/24 00:00:00/22
zzzCLV,0.053472999483347,12/25 00:00:00/22
zzzCLV,0.053863000124693,12/26 00:00:00/22
zzzCLV,0.053801998496056,12/27 00:00:00/22
zzzCLV,0.051775999367237,12/28 00:00:00/22
zzzCLV,0.051859453320503,12/29 00:00:00/22
zzzUSDT,0.999743998050690,11/29 00:00:00/22
zzzUSDT,1.000015020370483,11/30 00:00:00/22
zzzUSDT,1.000043988227844,12/01 00:00:00/22
zzzUSDT,1.000064969062805,12/02 00:00:00/22
zzzUSDT,1.000061035156250,12/03 00:00:00/22
zzzUSDT,1.000120043754578,12/04 00:00:00/22
zzzUSDT,1.000054001808167,12/05 00:00:00/22
zzzUSDT,1.000077009201050,12/06 00:00:00/22
zzzUSDT,1.000002026557922,12/07 00:00:00/22
zzzUSDT,1.000126957893372,12/08 00:00:00/22
zzzUSDT,1.000056982040405,12/09 00:00:00/22
zzzUSDT,1.000046014785767,12/10 00:00:00/22
zzzUSDT,1.000077962875366,12/11 00:00:00/22
zzzUSDT,1.000107049942017,12/12 00:00:00/22
zzzUSDT,1.000017046928406,12/13 00:00:00/22
zzzUSDT,1.000105023384094,12/14 00:00:00/22
zzzUSDT,1.000077962875366,12/15 00:00:00/22
zzzUSDT,1.000156998634338,12/16 00:00:00/22
zzzUSDT,1.000161051750183,12/17 00:00:00/22
zzzUSDT,1.000154972076416,12/18 00:00:00/22
zzzUSDT,1.000079989433289,12/19 00:00:00/22
zzzUSDT,1.000110983848572,12/20 00:00:00/22
zzzUSDT,1.000077009201050,12/21 00:00:00/22
zzzUSDT,1.000010967254639,12/22 00:00:00/22
zzzUSDT,0.999980986118317,12/23 00:00:00/22
zzzUSDT,0.999992012977600,12/24 00:00:00/22
zzzUSDT,0.999943017959595,12/25 00:00:00/22
zzzUSDT,0.999994993209839,12/26 00:00:00/22
zzzUSDT,0.999849975109100,12/27 00:00:00/22
zzzUSDT,0.999686002731323,12/28 00:00:00/22
zzzUSDT,0.999750912189484,12/29 00:00:00/22
zzzMANA,0.393119990825653,11/29 00:00:00/22
zzzMANA,0.410414993762970,11/30 00:00:00/22
zzzMANA,0.403470009565353,12/01 00:00:00/22
zzzMANA,0.420805990695953,12/02 00:00:00/22
zzzMANA,0.406800001859665,12/03 00:00:00/22
zzzMANA,0.410239011049271,12/04 00:00:00/22
zzzMANA,0.419918000698090,12/05 00:00:00/22
zzzMANA,0.415800005197525,12/06 00:00:00/22
zzzMANA,0.394385993480682,12/07 00:00:00/22
zzzMANA,0.399917006492615,12/08 00:00:00/22
zzzMANA,0.395348012447357,12/09 00:00:00/22
zzzMANA,0.401513993740082,12/10 00:00:00/22
zzzMANA,0.390105009078979,12/11 00:00:00/22
zzzMANA,0.383855998516083,12/12 00:00:00/22
zzzMANA,0.390953004360199,12/13 00:00:00/22
zzzMANA,0.381859987974167,12/14 00:00:00/22
zzzMANA,0.375429004430771,12/15 00:00:00/22
zzzMANA,0.339996993541717,12/16 00:00:00/22
zzzMANA,0.334024995565414,12/17 00:00:00/22
zzzMANA,0.326449990272522,12/18 00:00:00/22
zzzMANA,0.302778005599976,12/19 00:00:00/22
zzzMANA,0.314267992973328,12/20 00:00:00/22
zzzMANA,0.305965006351471,12/21 00:00:00/22
zzzMANA,0.311484009027481,12/22 00:00:00/22
zzzMANA,0.333505004644394,12/23 00:00:00/22
zzzMANA,0.327457010746002,12/24 00:00:00/22
zzzMANA,0.327280014753342,12/25 00:00:00/22
zzzMANA,0.329340010881424,12/26 00:00:00/22
zzzMANA,0.321680992841721,12/27 00:00:00/22
zzzMANA,0.305135011672974,12/28 00:00:00/22
zzzMANA,0.301394730806351,12/29 00:00:00/22
zzzUNI,,11/29 00:00:00/22
zzzUNI,,11/30 00:00:00/22
zzzUNI,,12/01 00:00:00/22
zzzUNI,,12/02 00:00:00/22
zzzUNI,,12/03 00:00:00/22
zzzUNI,,12/04 00:00:00/22
zzzUNI,,12/05 00:00:00/22
zzzUNI,,12/06 00:00:00/22
zzzUNI,,12/07 00:00:00/22
zzzUNI,,12/08 00:00:00/22
zzzUNI,,12/09 00:00:00/22
zzzUNI,,12/10 00:00:00/22
zzzUNI,,12/11 00:00:00/22
zzzUNI,,12/12 00:00:00/22
zzzUNI,,12/13 00:00:00/22
zzzUNI,,12/14 00:00:00/22
zzzUNI,,12/15 00:00:00/22
zzzUNI,,12/16 00:00:00/22
zzzUNI,,12/17 00:00:00/22
zzzUNI,,12/18 00:00:00/22
zzzUNI,,12/19 00:00:00/22
zzzUNI,,12/20 00:00:00/22
zzzUNI,,12/21 00:00:00/22
zzzUNI,,12/22 00:00:00/22
zzzUNI,,12/23 00:00:00/22
zzzUNI,,12/24 00:00:00/22
zzzUNI,,12/25 00:00:00/22
zzzUNI,,12/26 00:00:00/22
zzzUNI,,12/27 00:00:00/22
zzzUNI,,12/28 00:00:00/22
zzzUNI,,12/29 00:00:00/22
